id,named,lat,lng,own,dated
,우산동164,35.170355,126.920627,광주광역시 북구청,2020-06-30
,우산동165,35.170127,126.920433,광주광역시 북구청,2020-06-30
,우산동166,35.170562,126.920603,광주광역시 북구청,2020-06-30
,우산동167,35.170601,126.9208742,광주광역시 북구청,2020-06-30
,우산동168,35.170189,126.920267,광주광역시 북구청,2020-06-30
,우산동169,35.170414,126.9200618,광주광역시 북구청,2020-06-30
,우산동170,35.170277,126.920057,광주광역시 북구청,2020-06-30
,우산동171,35.170088,126.920049,광주광역시 북구청,2020-06-30
,우산동172,35.169971,126.919985,광주광역시 북구청,2020-06-30
,우산동173,35.169662,126.919824,광주광역시 북구청,2020-06-30
,우산동174,35.169412,126.920036,광주광역시 북구청,2020-06-30
,우산동175,35.169728,126.920131,광주광역시 북구청,2020-06-30
,우산동176,35.169873,126.920173,광주광역시 북구청,2020-06-30
,우산동177,35.169595,126.920341,광주광역시 북구청,2020-06-30
,우산동178,35.169776,126.920459,광주광역시 북구청,2020-06-30
,우산동179,35.170057,126.920587,광주광역시 북구청,2020-06-30
,우산동180,35.169007,126.920118,광주광역시 북구청,2020-06-30
,우산동181,35.170843,126.920851,광주광역시 북구청,2020-06-30
,우산동182,35.171131,126.920727,광주광역시 북구청,2020-06-30
,우산동183,35.171057,126.920552,광주광역시 북구청,2020-06-30
,우산동184,35.170984,126.920443,광주광역시 북구청,2020-06-30
,우산동185,35.1714167,126.9206007,광주광역시 북구청,2020-06-30
,우산동186,35.171615,126.920468,광주광역시 북구청,2020-06-30
,우산동187,35.171591,126.9207466,광주광역시 북구청,2020-06-30
,우산동188,35.171304,126.920966,광주광역시 북구청,2020-06-30
,우산동189,35.171162,126.9212292,광주광역시 북구청,2020-06-30
,우산동190,35.171055,126.921353,광주광역시 북구청,2020-06-30
,우산동191,35.170722,126.921358,광주광역시 북구청,2020-06-30
,우산동192,35.170851,126.921707,광주광역시 북구청,2020-06-30
,우산동193,35.171704,126.920324,광주광역시 북구청,2020-06-30
,우산동194,35.171132,126.919892,광주광역시 북구청,2020-06-30
,우산동195,35.172841,126.9183959,광주광역시 북구청,2020-06-30
,우산동196,35.1736716,126.9187502,광주광역시 북구청,2020-06-30
,우산동197,35.173539,126.918928,광주광역시 북구청,2020-06-30
,우산동198,35.172908,126.918859,광주광역시 북구청,2020-06-30
,우산동199,35.173369,126.9190694,광주광역시 북구청,2020-06-30
,우산동200,35.173559,126.919103,광주광역시 북구청,2020-06-30
,우산동201,35.173756,126.918936,광주광역시 북구청,2020-06-30
,우산동202,35.173894,126.919219,광주광역시 북구청,2020-06-30
,우산동203,35.174281,126.919247,광주광역시 북구청,2020-06-30
,우산동204,35.1743269,126.919268,광주광역시 북구청,2020-06-30
,우산동205,35.174468,126.918981,광주광역시 북구청,2020-06-30
,우산동206,35.174545,126.919463,광주광역시 북구청,2020-06-30
,우산동207,35.174825,126.919591,광주광역시 북구청,2020-06-30
,우산동208,35.175088,126.919697,광주광역시 북구청,2020-06-30
,우산동209(스마트),35.175194,126.919542,광주광역시 북구청,2020-06-30
,우산동210,35.175291,126.919267,광주광역시 북구청,2020-06-30
,우산동211,35.174938,126.919074,광주광역시 북구청,2020-06-30
,우산동212,35.175542,126.919154,광주광역시 북구청,2020-06-30
,우산동214,35.176613,126.919919,광주광역시 북구청,2020-06-30
,우산동215,35.1764699,126.920272,광주광역시 북구청,2020-06-30
,우산동216,35.1763126,126.9209096,광주광역시 북구청,2020-06-30
,우산동217,35.1762379,126.9212139,광주광역시 북구청,2020-06-30
,우산동218,35.1760183,126.921098,광주광역시 북구청,2020-06-30
,우산동219,35.1757789,126.9210063,광주광역시 북구청,2020-06-30
,우산동220,35.1754673,126.9208954,광주광역시 북구청,2020-06-30
,우산동221,35.175716,126.918449,광주광역시 북구청,2020-06-30
,우산동222,35.1733581,126.9239029,광주광역시 북구청,2020-06-30
,우산동223,35.179769,126.920086,광주광역시 북구청,2020-06-30
,우산동224,35.179915,126.920227,광주광역시 북구청,2020-06-30
,우산동225,35.1803625,126.920079,광주광역시 북구청,2020-06-30
,우산동226,35.180408,126.919913,광주광역시 북구청,2020-06-30
,우산동227,35.180589,126.9201434,광주광역시 북구청,2020-06-30
,우산동228,35.180788,126.920094,광주광역시 북구청,2020-06-30
,우산동229,35.1809944,126.919717,광주광역시 북구청,2020-06-30
,우산동230,35.1809172,126.9202906,광주광역시 북구청,2020-06-30
,우산동231,35.181204,126.920286,광주광역시 북구청,2020-06-30
,우산동232,35.181136,126.920693,광주광역시 북구청,2020-06-30
,우산동233,35.180856,126.920609,광주광역시 북구청,2020-06-30
,우산동234,35.180575,126.920481,광주광역시 북구청,2020-06-30
,우산동235,35.180295,126.920386,광주광역시 북구청,2020-06-30
,우산동236,35.1800674,126.920585,광주광역시 북구청,2020-06-30
,우산동237,35.181003,126.921014,광주광역시 북구청,2020-06-30
,우산동238,35.181007,126.921464,광주광역시 북구청,2020-06-30
,우산동239,35.180673,126.921402,광주광역시 북구청,2020-06-30
,우산동240,35.1804072,126.921307,광주광역시 북구청,2020-06-30
,우산동241,35.180251,126.921518,광주광역시 북구청,2020-06-30
,우산동242,35.180559,126.921711,광주광역시 북구청,2020-06-30
,우산동243,35.1808693,126.921696,광주광역시 북구청,2020-06-30
,우산동244,35.180893,126.921795,광주광역시 북구청,2020-06-30
,우산동245,35.1810031,126.9220917,광주광역시 북구청,2020-06-30
,우산동246,35.180562,126.922084,광주광역시 북구청,2020-06-30
,우산동247,35.180255,126.921979,광주광역시 북구청,2020-06-30
,우산동248,35.180176,126.922254,광주광역시 북구청,2020-06-30
,우산동249,35.180637,126.922391,광주광역시 북구청,2020-06-30
,우산동250,35.180863,126.922432,광주광역시 북구청,2020-06-30
,우산동251,35.170432,126.918134,광주광역시 북구청,2020-06-30
,우산동252,35.179875,126.921885,광주광역시 북구청,2020-06-30
,우산동253,35.179823,126.922061,광주광역시 북구청,2020-06-30
,우산동254,35.179967,126.921061,광주광역시 북구청,2020-06-30
,우산동255,35.179551,126.920868,광주광역시 북구청,2020-06-30
,우산동256,35.179644,126.921196,광주광역시 북구청,2020-06-30
,우산동257,35.1796648,126.9209261,광주광역시 북구청,2020-06-30
,우산동258,35.179207,126.920763,광주광역시 북구청,2020-06-30
,우산동259,35.178945,126.920624,광주광역시 북구청,2020-06-30
,우산동260,35.178793,126.920812,광주광역시 북구청,2020-06-30
,우산동261,35.178648,126.920748,광주광역시 북구청,2020-06-30
,우산동262,35.1787275,126.9210096,광주광역시 북구청,2020-06-30
,우산동263,35.1790884,126.9210619,광주광역시 북구청,2020-06-30
,우산동264,35.1795508,126.9215913,광주광역시 북구청,2020-06-30
,우산동265,35.1791989,126.9215499,광주광역시 북구청,2020-06-30
,우산동266,35.179396,126.9212794,광주광역시 북구청,2020-06-30
,우산동267,35.1794204,126.9216581,광주광역시 북구청,2020-06-30
,우산동268,35.178943,126.921469,광주광역시 북구청,2020-06-30
,우산동269,35.178643,126.9212683,광주광역시 북구청,2020-06-30
,우산동270,35.178575,126.921617,광주광역시 북구청,2020-06-30
,우산동271,35.178837,126.921712,광주광역시 북구청,2020-06-30
,우산동272,35.179027,126.921764,광주광역시 북구청,2020-06-30
,우산동273,35.179227,126.9218531,광주광역시 북구청,2020-06-30
,우산동274,35.179345,126.922057,광주광역시 북구청,2020-06-30
,우산동275,35.1792415,126.9223436,광주광역시 북구청,2020-06-30
,우산동276,35.179058,126.922258,광주광역시 북구청,2020-06-30
,우산동277,35.178832,126.922184,광주광역시 북구청,2020-06-30
,우산동278,35.178498,126.922035,광주광역시 북구청,2020-06-30
,우산동279(스마트),35.177652,126.924253,광주광역시 북구청,2020-06-30
,우산동280,35.177861,126.924338,광주광역시 북구청,2020-06-30
,우산동281,35.178177,126.924465,광주광역시 북구청,2020-06-30
,우산동282,35.178502,126.924582,광주광역시 북구청,2020-06-30
,우산동283,35.171211,126.919562,광주광역시 북구청,2020-06-30
,우산동284,35.1714472,126.919705,광주광역시 북구청,2020-06-30
,우산동285,35.178865,126.923831,광주광역시 북구청,2020-06-30
,우산동286,35.179017,126.923686,광주광역시 북구청,2020-06-30
,우산동287,35.179083,126.923026,광주광역시 북구청,2020-06-30
,우산동288,35.179188,126.922662,광주광역시 북구청,2020-06-30
,우산동289,35.178705,126.925012,광주광역시 북구청,2020-06-30
,우산동290,35.178406,126.924923,광주광역시 북구청,2020-06-30
,우산동291,35.178822,126.925083,광주광역시 북구청,2020-06-30
,우산동292,35.177749,126.925075,광주광역시 북구청,2020-06-30
,우산동293,35.178255,126.9252757,광주광역시 북구청,2020-06-30
,우산동294,35.178989,126.925607,광주광역시 북구청,2020-06-30
,우산동295,35.179179,126.925693,광주광역시 북구청,2020-06-30
,우산동296,35.178867,126.927091,광주광역시 북구청,2020-06-30
,우산동297,35.179042,126.926485,광주광역시 북구청,2020-06-30
,우산동298,35.179094,126.926211,광주광역시 북구청,2020-06-30
,우산동299,35.178975,126.926036,광주광역시 북구청,2020-06-30
,우산동300,35.1787871,126.925907,광주광역시 북구청,2020-06-30
,우산동301,35.1786507,126.926095,광주광역시 북구청,2020-06-30
,우산동302,35.178538,126.9263862,광주광역시 북구청,2020-06-30
,우산동303,35.1785142,126.9258379,광주광역시 북구청,2020-06-30
,우산동304,35.1782496,126.9257464,광주광역시 북구청,2020-06-30
,우산동305,35.178067,126.926377,광주광역시 북구청,2020-06-30
,우산동306,35.178128,126.926047,광주광역시 북구청,2020-06-30
,우산동307,35.177952,126.925588,광주광역시 북구청,2020-06-30
,우산동308,35.177587,126.926109,광주광역시 북구청,2020-06-30
,우산동309,35.177709,126.9256961,광주광역시 북구청,2020-06-30
,우산동310,35.177346,126.925343,광주광역시 북구청,2020-06-30
,우산동311,35.177222,126.925609,광주광역시 북구청,2020-06-30
,우산동312,35.177162,126.925906,광주광역시 북구청,2020-06-30
,우산동313,35.1770116,126.9265326,광주광역시 북구청,2020-06-30
,우산동314,35.177491,126.926417,광주광역시 북구청,2020-06-30
,우산동315,35.1775013,126.9267291,광주광역시 북구청,2020-06-30
,우산동316,35.177756,126.926853,광주광역시 북구청,2020-06-30
,우산동317,35.1780041,126.926707,광주광역시 북구청,2020-06-30
,우산동318,35.178461,126.926943,광주광역시 북구청,2020-06-30
,우산동319,35.178188,126.927759,광주광역시 북구청,2020-06-30
,우산동320,35.1777429,126.9272908,광주광역시 북구청,2020-06-30
,우산동321,35.1776923,126.9274668,광주광역시 북구청,2020-06-30
,우산동322,35.1775898,126.9277004,광주광역시 북구청,2020-06-30
,우산동323,35.1773715,126.9269255,광주광역시 북구청,2020-06-30
,우산동324,35.177291,126.927211,광주광역시 북구청,2020-06-30
,우산동325,35.176928,126.927018,광주광역시 북구청,2020-06-30
,우산동326,35.175015,126.925725,광주광역시 북구청,2020-06-30
,우산동327,35.175129,126.925329,광주광역시 북구청,2020-06-30
,우산동328,35.175199,126.925097,광주광역시 북구청,2020-06-30
,우산동329,35.1751976,126.924569,광주광역시 북구청,2020-06-30
,우산동330,35.175478,126.924095,광주광역시 북구청,2020-06-30
,우산동331,35.175556,126.923731,광주광역시 북구청,2020-06-30
,우산동332,35.175679,126.923301,광주광역시 북구청,2020-06-30
,우산동333,35.175784,126.922971,광주광역시 북구청,2020-06-30
,우산동334,35.175835,126.922696,광주광역시 북구청,2020-06-30
,우산동335,35.175949,126.922244,광주광역시 북구청,2020-06-30
,우산동336,35.175857,126.925143,광주광역시 북구청,2020-06-30
,우산동337,35.175835,126.924716,광주광역시 북구청,2020-06-30
,우산동338,35.175904,126.924374,광주광역시 북구청,2020-06-30
,우산동339,35.176239,126.924524,광주광역시 북구청,2020-06-30
,우산동340,35.176045,126.921946,광주광역시 북구청,2020-06-30
,우산동341,35.176106,126.921693,광주광역시 북구청,2020-06-30
,우산동342,35.175634,126.9213095,광주광역시 북구청,2020-06-30
,우산동343,35.175565,126.921678,광주광역시 북구청,2020-06-30
,우산동344,35.175442,126.922053,광주광역시 북구청,2020-06-30
,우산동345,35.175382,126.922372,광주광역시 북구청,2020-06-30
,우산동346,35.1753092,126.9227338,광주광역시 북구청,2020-06-30
,우산동347,35.175147,126.923308,광주광역시 북구청,2020-06-30
,우산동348,35.175104,126.923529,광주광역시 북구청,2020-06-30
,우산동349,35.175016,126.923859,광주광역시 북구청,2020-06-30
,우산동350,35.174929,126.924146,광주광역시 북구청,2020-06-30
,우산동351,35.174913,126.924442,광주광역시 북구청,2020-06-30
,우산동352,35.174818,126.924839,광주광역시 북구청,2020-06-30
,우산동353,35.174731,126.925191,광주광역시 북구청,2020-06-30
,우산동354,35.174678,126.9252777,광주광역시 북구청,2020-06-30
,우산동355,35.174679,126.925477,광주광역시 북구청,2020-06-30
,우산동356,35.174343,126.925196,광주광역시 북구청,2020-06-30
,우산동357,35.174342,126.925098,광주광역시 북구청,2020-06-30
,우산동358,35.174475,126.924755,광주광역시 북구청,2020-06-30
,우산동359,35.174438,126.924679,광주광역시 북구청,2020-06-30
,우산동360,35.174561,126.924304,광주광역시 북구청,2020-06-30
,우산동361,35.174612,126.9242055,광주광역시 북구청,2020-06-30
,우산동362,35.174679,126.923402,광주광역시 북구청,2020-06-30
,우산동363,35.174776,126.923149,광주광역시 북구청,2020-06-30
,우산동364,35.1749981,126.9231039,광주광역시 북구청,2020-06-30
,우산동365,35.174844,126.922742,광주광역시 북구청,2020-06-30
,우산동366,35.175065,126.922223,광주광역시 북구청,2020-06-30
,우산동367,35.1750389,126.921871,광주광역시 북구청,2020-06-30
,우산동368,35.175307,126.922022,광주광역시 북구청,2020-06-30
,우산동369,35.175249,126.921671,광주광역시 북구청,2020-06-30
,우산동370,35.175283,126.921418,광주광역시 북구청,2020-06-30
,우산동371,35.175365,126.921461,광주광역시 북구청,2020-06-30
,우산동372,35.175379,126.921022,광주광역시 북구청,2020-06-30
,우산동373,35.1751065,126.9199403,광주광역시 북구청,2020-06-30
,우산동374,35.1750383,126.9201846,광주광역시 북구청,2020-06-30
,우산동375,35.1749899,126.9204354,광주광역시 북구청,2020-06-30
,우산동376,35.1748543,126.9209272,광주광역시 북구청,2020-06-30
,우산동377,35.1747863,126.9212297,광주광역시 북구청,2020-06-30
,우산동378,35.1747215,126.9214553,광주광역시 북구청,2020-06-30
,우산동379,35.1750138,126.9207207,광주광역시 북구청,2020-06-30
,우산동380,35.174622,126.9221395,광주광역시 북구청,2020-06-30
,우산동381,35.174489,126.9223931,광주광역시 북구청,2020-06-30
,우산동382,35.174393,126.922704,광주광역시 북구청,2020-06-30
,우산동383,35.174423,126.9230748,광주광역시 북구청,2020-06-30
,우산동384,35.174242,126.922914,광주광역시 북구청,2020-06-30
,우산동385,35.174244,126.923178,광주광역시 북구청,2020-06-30
,우산동386,35.174193,126.923497,광주광역시 북구청,2020-06-30
,우산동387,35.174137,126.924288,광주광역시 북구청,2020-06-30
,우산동388,35.173956,126.924246,광주광역시 북구청,2020-06-30
,우산동389,35.173832,126.924446,광주광역시 북구청,2020-06-30
,우산동390,35.173719,126.924886,광주광역시 북구청,2020-06-30
,우산동391,35.173096,126.924796,광주광역시 북구청,2020-06-30
,우산동392,35.1733538,126.924683,광주광역시 북구청,2020-06-30
,우산동393,35.173218,126.924366,광주광역시 북구청,2020-06-30
,우산동394,35.173569,126.924251,광주광역시 북구청,2020-06-30
,우산동395,35.173747,126.923997,광주광역시 북구청,2020-06-30
,우산동396,35.173629,126.923921,광주광역시 북구청,2020-06-30
,우산동397,35.173699,126.923723,광주광역시 북구청,2020-06-30
,우산동398,35.173743,126.923547,광주광역시 북구청,2020-06-30
,우산동399,35.173777,126.9232784,광주광역시 북구청,2020-06-30
,우산동400,35.173542,126.923275,광주광역시 북구청,2020-06-30
,우산동401,35.173379,126.923211,광주광역시 북구청,2020-06-30
,우산동402,35.173856,126.923084,광주광역시 북구청,2020-06-30
,우산동403,35.173917,126.922864,광주광역시 북구청,2020-06-30
,우산동404,35.174021,126.922445,광주광역시 북구청,2020-06-30
,우산동405,35.174173,126.922213,광주광역시 북구청,2020-06-30
,우산동406,35.1743408,126.921575,광주광역시 북구청,2020-06-30
,우산동407,35.174095,126.921566,광주광역시 북구청,2020-06-30
,우산동408,35.174324,126.9212879,광주광역시 북구청,2020-06-30
,우산동409,35.1744124,126.9209139,광주광역시 북구청,2020-06-30
,우산동410,35.174572,126.920561,광주광역시 북구청,2020-06-30
,우산동411,35.174607,126.920341,광주광역시 북구청,2020-06-30
,우산동412,35.1746336,126.9200447,광주광역시 북구청,2020-06-30
,우산동413,35.1746956,126.9197972,광주광역시 북구청,2020-06-30
,우산동414,35.1742964,126.9196628,광주광역시 북구청,2020-06-30
,우산동415,35.1741858,126.9201028,광주광역시 북구청,2020-06-30
,우산동416,35.173965,126.920206,광주광역시 북구청,2020-06-30
,우산동417,35.1741918,126.9204246,광주광역시 북구청,2020-06-30
,우산동418,35.174059,126.920545,광주광역시 북구청,2020-06-30
,우산동419,35.173955,126.921019,광주광역시 북구청,2020-06-30
,우산동420,35.174091,126.921115,광주광역시 북구청,2020-06-30
,우산동421,35.1738957,126.9212854,광주광역시 북구청,2020-06-30
,우산동422,35.173778,126.921449,광주광역시 북구청,2020-06-30
,우산동423,35.1737672,126.9217641,광주광역시 북구청,2020-06-30
,우산동424,35.173675,126.922065,광주광역시 북구청,2020-06-30
,우산동425,35.1735857,126.9224682,광주광역시 북구청,2020-06-30
,우산동426,35.173482,126.922628,광주광역시 북구청,2020-06-30
,우산동427,35.1733788,126.922793,광주광역시 북구청,2020-06-30
,우산동428,35.173674,126.9228908,광주광역시 북구청,2020-06-30
,우산동429,35.173315,126.924068,광주광역시 북구청,2020-06-30
,우산동430,35.172982,126.924182,광주광역시 북구청,2020-06-30
,우산동431,35.172783,126.924097,광주광역시 북구청,2020-06-30
,우산동432,35.172842,126.923591,광주광역시 북구청,2020-06-30
,우산동433,35.172941,126.923568,광주광역시 북구청,2020-06-30
,우산동434,35.1731533,126.9225536,광주광역시 북구청,2020-06-30
,우산동435,35.173538,126.920772,광주광역시 북구청,2020-06-30
,우산동436,35.173733,126.920429,광주광역시 북구청,2020-06-30
,우산동437,35.1737961,126.9202593,광주광역시 북구청,2020-06-30
,우산동438,35.173488,126.920246,광주광역시 북구청,2020-06-30
,우산동439,35.173856,126.920054,광주광역시 북구청,2020-06-30
,우산동440,35.173671,126.919584,광주광역시 북구청,2020-06-30
,우산동441,35.173852,126.919582,광주광역시 북구청,2020-06-30
,우산동442,35.173397,126.920115,광주광역시 북구청,2020-06-30
,우산동443,35.173389,126.921301,광주광역시 북구청,2020-06-30
,우산동444,35.173321,126.9215805,광주광역시 북구청,2020-06-30
,우산동445,35.1732667,126.9221278,광주광역시 북구청,2020-06-30
,우산동446,35.172989,126.922887,광주광역시 북구청,2020-06-30
,우산동447,35.172918,126.923096,광주광역시 북구청,2020-06-30
,우산동448,35.1728172,126.9233631,광주광역시 북구청,2020-06-30
,우산동449,35.1727285,126.923527,광주광역시 북구청,2020-06-30
,우산동450,35.1725642,126.923781,광주광역시 북구청,2020-06-30
,우산동451,35.172448,126.923959,광주광역시 북구청,2020-06-30
,우산동452,35.172286,126.923939,광주광역시 북구청,2020-06-30
,우산동453,35.172562,126.923518,광주광역시 북구청,2020-06-30
,우산동454,35.1723134,126.923622,광주광역시 북구청,2020-06-30
,우산동455,35.172479,126.923399,광주광역시 북구청,2020-06-30
,우산동456,35.172323,126.9231411,광주광역시 북구청,2020-06-30
,우산동457,35.172064,126.923338,광주광역시 북구청,2020-06-30
,우산동458,35.171856,126.923187,광주광역시 북구청,2020-06-30
,우산동459,35.172222,126.922809,광주광역시 북구청,2020-06-30
,우산동460,35.171808,126.922869,광주광역시 북구청,2020-06-30
,우산동461,35.171986,126.922648,광주광역시 북구청,2020-06-30
,우산동462,35.172271,126.922249,광주광역시 북구청,2020-06-30
,우산동463,35.172363,126.922445,광주광역시 북구청,2020-06-30
,우산동464,35.172108,126.922229,광주광역시 북구청,2020-06-30
,우산동465,35.171818,126.922013,광주광역시 북구청,2020-06-30
,우산동466,35.171924,126.921748,광주광역시 북구청,2020-06-30
,우산동467,35.171582,126.921786,광주광역시 북구청,2020-06-30
,우산동468,35.171759,126.921421,광주광역시 북구청,2020-06-30
,우산동469,35.171793,126.921234,광주광역시 북구청,2020-06-30
,우산동470,35.172093,126.921526,광주광역시 북구청,2020-06-30
,우산동471,35.172063,126.921208,광주광역시 북구청,2020-06-30
,우산동472,35.173452,126.919214,광주광역시 북구청,2020-06-30
,우산동473,35.173382,126.919511,광주광역시 북구청,2020-06-30
,우산동474,35.173313,126.919798,광주광역시 북구청,2020-06-30
,우산동475,35.173243,126.920018,광주광역시 북구청,2020-06-30
,우산동476,35.172393,126.921808,광주광역시 북구청,2020-06-30
,우산동477,35.172499,126.921488,광주광역시 북구청,2020-06-30
,우산동478,35.1725948,126.9211684,광주광역시 북구청,2020-06-30
,우산동479,35.1723366,126.9209154,광주광역시 북구청,2020-06-30
,우산동480,35.1721171,126.9208313,광주광역시 북구청,2020-06-30
,우산동481,35.172557,126.920917,광주광역시 북구청,2020-06-30
,우산동482,35.172835,126.920781,광주광역시 북구청,2020-06-30
,우산동483,35.1726764,126.9208768,광주광역시 북구청,2020-06-30
,우산동484,35.172561,126.920411,광주광역시 북구청,2020-06-30
,우산동485,35.1727385,126.9206622,광주광역시 북구청,2020-06-30
,우산동486,35.1727872,126.9204697,광주광역시 북구청,2020-06-30
,우산동487,35.1728359,126.9202991,광주광역시 북구청,2020-06-30
,우산동488,35.1728801,126.9201011,광주광역시 북구청,2020-06-30
,우산동489,35.172772,126.919861,광주광역시 북구청,2020-06-30
,우산동490,35.1730086,126.919639,광주광역시 북구청,2020-06-30
,우산동491,35.173065,126.919285,광주광역시 북구청,2020-06-30
,우산동492,35.172756,126.921079,광주광역시 북구청,2020-06-30
,우산동493,35.172883,126.9211099,광주광역시 북구청,2020-06-30
,우산동494,35.172991,126.921064,광주광역시 북구청,2020-06-30
,우산동495,35.173118,126.921206,광주광역시 북구청,2020-06-30
,우산동496,35.173281,126.921258,광주광역시 북구청,2020-06-30
,우산동497,35.173096,126.920734,광주광역시 북구청,2020-06-30
,우산동498,35.173155,126.920338,광주광역시 북구청,2020-06-30
,우산동499,35.169562,126.919661,광주광역시 북구청,2020-06-30
,우산동500,35.169474,126.919881,광주광역시 북구청,2020-06-30
,우산동501,35.169351,126.920245,광주광역시 북구청,2020-06-30
,우산동502,35.169711,126.919198,광주광역시 북구청,2020-06-30
,우산동503,35.169708,126.918901,광주광역시 북구청,2020-06-30
,우산동504,35.169887,126.918701,광주광역시 북구청,2020-06-30
,우산동505,35.169975,126.9185106,광주광역시 북구청,2020-06-30
,우산동506,35.170016,126.918063,광주광역시 북구청,2020-06-30
,우산동507,35.170212,126.917775,광주광역시 북구청,2020-06-30
,우산동508,35.1731348,126.923776,광주광역시 북구청,2020-06-30
,우산동509,35.170327,126.917499,광주광역시 북구청,2020-06-30
,우산동510,35.1735403,126.921704,광주광역시 북구청,2020-06-30
,우산동511,35.1736037,126.922129,광주광역시 북구청,2020-06-30
,우산동513,35.1716641,126.9198133,광주광역시 북구청,2020-06-30
,우산동514,35.1718548,126.919724,광주광역시 북구청,2020-06-30
,우산동515,35.179267,126.927481,광주광역시 북구청,2020-06-30
,우산동516,35.178937,126.927859,광주광역시 북구청,2020-06-30
,우산동517,35.178347,126.927427,광주광역시 북구청,2020-06-30
,우산동518,35.1784535,126.9272638,광주광역시 북구청,2020-06-30
,우산동519,35.178661,126.927226,광주광역시 북구청,2020-06-30
,우산동520,35.178878,126.927332,광주광역시 북구청,2020-06-30
,우산동521,35.179086,126.927396,광주광역시 북구청,2020-06-30
,우산동525,35.165728,126.916191,광주광역시 북구청,2020-06-30
,우산동526,35.166016,126.916261,광주광역시 북구청,2020-06-30
,우산동527,35.166137,126.916359,광주광역시 북구청,2020-06-30
,우산동528,35.166427,126.916478,광주광역시 북구청,2020-06-30
,우산동529,35.166554,126.916597,광주광역시 북구청,2020-06-30
,우산동530,35.1668432,126.916718,광주광역시 북구청,2020-06-30
,우산동531,35.1669922,126.9167718,광주광역시 북구청,2020-06-30
,우산동532,35.166992,126.917086,광주광역시 북구청,2020-06-30
,우산동533,35.167202,126.917211,광주광역시 북구청,2020-06-30
,우산동534,35.1674255,126.9174418,광주광역시 북구청,2020-06-30
,우산동535,35.1674953,126.9173173,광주광역시 북구청,2020-06-30
,우산동536,35.1673041,126.9178841,광주광역시 북구청,2020-06-30
,우산동537,35.1672395,126.9181207,광주광역시 북구청,2020-06-30
,우산동538,35.167195,126.9182506,광주광역시 북구청,2020-06-30
,우산동539,35.1670224,126.9183583,광주광역시 북구청,2020-06-30
,우산동540,35.1670798,126.9186742,광주광역시 북구청,2020-06-30
,우산동541,35.1670134,126.9189294,광주광역시 북구청,2020-06-30
,우산동542,35.1669098,126.9193232,광주광역시 북구청,2020-06-30
,우산동543,35.1734153,126.923617,광주광역시 북구청,2020-06-30
,우산동544,35.1735353,126.9213594,광주광역시 북구청,2020-06-30
,우산동545,35.1742097,126.9237871,광주광역시 북구청,2020-06-30
,우산동546,35.1757976,126.9192622,광주광역시 북구청,2020-06-30
,우산동547,35.1731846,126.9206184,광주광역시 북구청,2020-06-30
,우산동548,35.173121,126.9208791,광주광역시 북구청,2020-06-30
,운암1동001,35.172696,126.875686,광주광역시 북구청,2020-06-30
,운암1동002,35.172667,126.875489,광주광역시 북구청,2020-06-30
,운암1동003,35.172726,126.8749324,광주광역시 북구청,2020-06-30
,운암1동004,35.1731248,126.875045,광주광역시 북구청,2020-06-30
,운암1동005,35.173334,126.8757233,광주광역시 북구청,2020-06-30
,운암1동006,35.173414,126.8754732,광주광역시 북구청,2020-06-30
,운암1동007,35.173134,126.875329,광주광역시 북구청,2020-06-30
,운암1동008,35.173446,126.875017,광주광역시 북구청,2020-06-30
,운암1동009,35.173333,126.874492,광주광역시 북구청,2020-06-30
,운암1동010,35.173292,126.874888,광주광역시 북구청,2020-06-30
,운암1동011,35.172864,126.874443,광주광역시 북구청,2020-06-30
,운암1동012,35.1727614,126.8744953,광주광역시 북구청,2020-06-30
,운암1동013,35.1727504,126.874111,광주광역시 북구청,2020-06-30
,운암1동014,35.1730117,126.8740815,광주광역시 북구청,2020-06-30
,운암1동015,35.173276,126.874097,광주광역시 북구청,2020-06-30
,운암1동016,35.1727664,126.873732,광주광역시 북구청,2020-06-30
,운암1동017,35.172873,126.8738613,광주광역시 북구청,2020-06-30
,운암1동018,35.173119,126.873759,광주광역시 북구청,2020-06-30
,운암1동019,35.173097,126.873298,광주광역시 북구청,2020-06-30
,운암1동020,35.173332,126.873317,광주광역시 북구청,2020-06-30
,운암1동021,35.1736776,126.873413,광주광역시 북구청,2020-06-30
,운암1동022,35.173801,126.873442,광주광역시 북구청,2020-06-30
,운암1동023,35.174063,126.873439,광주광역시 북구청,2020-06-30
,운암1동024,35.1741863,126.874239,광주광역시 북구청,2020-06-30
,운암1동025,35.173965,126.874516,광주광역시 북구청,2020-06-30
,운암1동026,35.173577,126.874466,광주광역시 북구청,2020-06-30
,운암1동027,35.173596,126.874653,광주광역시 북구청,2020-06-30
,운암1동028,35.174499,126.875716,광주광역시 북구청,2020-06-30
,운암1동029,35.174207,126.875336,광주광역시 북구청,2020-06-30
,운암1동030,35.174007,126.875152,광주광역시 북구청,2020-06-30
,운암1동031,35.173855,126.875308,광주광역시 북구청,2020-06-30
,운암1동032,35.173924,126.874956,광주광역시 북구청,2020-06-30
,운암1동033,35.173704,126.874629,광주광역시 북구청,2020-06-30
,운암1동034,35.174465,126.874981,광주광역시 북구청,2020-06-30
,운암1동035,35.174609,126.875001,광주광역시 북구청,2020-06-30
,운암1동036,35.174606,126.875616,광주광역시 북구청,2020-06-30
